step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
61,0.2443547397851944,-0.3217802345752716,0.11145496368408203,0.9243713617324829,0.038095418363809586,-0.14520126581192017,0.3507177233695984,0.5303264856338501,-0.6071659326553345,0.10004489123821259,-1.033105731010437,0.2181294560432434,0.2821740210056305,3.3162026405334473,2.8733513355255127,-1.7372924089431763,-1.7099487781524658,-1.6659541130065918,-1.0939867496490479
62,0.2441994547843933,-0.32060155272483826,0.11093664914369583,0.9253629446029663,0.027731139212846756,-0.14481975138187408,0.34923040866851807,0.5773939490318298,-0.5865151882171631,0.16058163344860077,-1.0089772939682007,0.11390873789787292,0.18679216504096985,3.3931546211242676,2.9498698711395264,-1.6587947607040405,-1.6316180229187012,-1.587921380996704,-1.0154744386672974
63,0.24385462701320648,-0.31921887397766113,0.11059253662824631,0.9264690279960632,0.013504286296665668,-0.14540638029575348,0.3468858599662781,0.6323022842407227,-0.5466866493225098,0.23753167688846588,-0.9699519872665405,0.010957922786474228,0.10198850929737091,3.4691789150238037,3.0267391204833984,-1.5803025960922241,-1.5532220602035522,-1.5097601413726807,-0.9370086789131165
64,0.2434140294790268,-0.3175845146179199,0.1104874387383461,0.9273114204406738,-0.003807439235970378,-0.14720293879508972,0.3441077768802643,0.6887332201004028,-0.48955458402633667,0.3274143636226654,-0.9192803502082825,-0.0848778635263443,0.046384651213884354,3.54264235496521,3.102097988128662,-1.5018304586410522,-1.4761323928833008,-1.4315247535705566,-0.858525276184082
65,0.24314461648464203,-0.315693199634552,0.11064863950014114,0.927842378616333,-0.020487099885940552,-0.14989414811134338,0.3409114480018616,0.726007342338562,-0.4169561266899109,0.4199570119380951,-0.8685834407806396,-0.14748969674110413,0.04089546203613281,3.608196973800659,3.1881814002990723,-1.4289108514785767,-1.4762097597122192,-1.353379487991333,-0.8377596139907837
66,0.24325063824653625,-0.3133391737937927,0.11097287386655807,0.9284312129020691,-0.03363962098956108,-0.15176086127758026,0.33742037415504456,0.7296310067176819,-0.3426169455051422,0.505211353302002,-0.822810173034668,-0.14721234142780304,0.07796566188335419,3.659641742706299,3.2636818885803223,-1.4734634160995483,-1.554713487625122,-1.274824857711792,-0.8379712700843811
67,0.24359433352947235,-0.31081461906433105,0.11132289469242096,0.9291423559188843,-0.043270885944366455,-0.1524081975221634,0.3340567350387573,0.7163652777671814,-0.2732064723968506,0.574934720993042,-0.7847693562507629,-0.1156751960515976,0.12921082973480225,3.6981489658355713,3.3295035362243652,-1.5519671440124512,-1.632818341255188,-1.1963003873825073,-0.8378738760948181
68,0.24414663016796112,-0.308282732963562,0.11157656461000443,0.9300469160079956,-0.048723384737968445,-0.15126585960388184,0.33129650354385376,0.6911583542823792,-0.2314525544643402,0.624617874622345,-0.7588610053062439,-0.06709764152765274,0.17159505188465118,3.729464292526245,3.3899476528167725,-1.6304699182510376,-1.6901742219924927,-1.1181626319885254,-0.837655782699585
69,0.24498486518859863,-0.30568981170654297,0.11168399453163147,0.9309088587760925,-0.05104563757777214,-0.14882469177246094,0.32962745428085327,0.686110258102417,-0.2366999238729477,0.6566299796104431,-0.7460670471191406,-0.04509393498301506,0.19380992650985718,3.756784439086914,3.4451119899749756,-1.6695202589035034,-1.756139874458313,-1.0395903587341309,-0.8380616903305054
70,0.2461235523223877,-0.3031613528728485,0.1120452731847763,0.9320813417434692,-0.04884164407849312,-0.14654949307441711,0.3276614546775818,0.6832585334777832,-0.244595006108284,0.6734991073608398,-0.7435986399650574,-0.027394477277994156,0.21563848853111267,3.783463478088379,3.498688220977783,-1.7252894639968872,-1.8188506364822388,-0.9610371589660645,-0.8377524018287659
71,0.2474978268146515,-0.30071917176246643,0.11259781569242477,0.933357834815979,-0.04324039816856384,-0.14462430775165558,0.3256644606590271,0.6716762781143188,-0.2563689351081848,0.6778806447982788,-0.7502874135971069,-0.005336061120033264,0.233907550573349,3.806912660598755,3.5547873973846436,-1.7885147333145142,-1.8812828063964844,-0.8825276494026184,-0.8378735184669495
72,0.24898648262023926,-0.29824066162109375,0.11313754320144653,0.934507429599762,-0.03612577170133591,-0.14277318120002747,0.32404759526252747,0.6520532369613647,-0.269508957862854,0.6763458847999573,-0.7623049020767212,0.02176007814705372,0.2517830431461334,3.837738513946533,3.612346887588501,-1.855873465538025,-1.946718454360962,-0.8377547860145569,-0.8378807306289673
73,0.25058940052986145,-0.2957383990287781,0.11367391794919968,0.9355170726776123,-0.028321614488959312,-0.1411726176738739,0.3226081132888794,0.6304481029510498,-0.2830190062522888,0.6717430949211121,-0.7774592638015747,0.04957907274365425,0.2691538631916046,3.877803087234497,3.6711862087249756,-1.923093557357788,-2.0132498741149902,-0.8377816677093506,-0.8379338383674622
