step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
52,0.3044182062149048,-0.35995519161224365,0.27768436074256897,0.94416743516922,-0.0010182237019762397,-0.07556472718715668,0.32068201899528503,-0.3182663023471832,0.28917428851127625,-0.014171763323247433,0.09997405111789703,0.28110456466674805,0.7660074234008789,1.662431001663208,1.554895043373108,-1.4576832056045532,-1.7254668474197388,-1.7158149480819702,-1.8633042573928833
53,0.30706071853637695,-0.35912567377090454,0.28006547689437866,0.9451007843017578,-0.00039143950561992824,-0.07214879989624023,0.3187144696712494,-0.3142596185207367,0.2901589572429657,-0.02017935924232006,0.09319803863763809,0.29011499881744385,0.7408096194267273,1.6424084901809692,1.5367299318313599,-1.4641143083572388,-1.7135448455810547,-1.6879806518554688,-1.8402739763259888
54,0.3097279965877533,-0.35828882455825806,0.28233346343040466,0.9460087418556213,0.0001595594803802669,-0.06879872828722,0.3167559504508972,-0.30980464816093445,0.2902790307998657,-0.02578565664589405,0.08684234321117401,0.29960763454437256,0.7132551074028015,1.6228021383285522,1.518339991569519,-1.4711415767669678,-1.7006109952926636,-1.6602951288223267,-1.817002534866333
55,0.31241706013679504,-0.3574480414390564,0.2844850718975067,0.9468880891799927,0.0006276777712628245,-0.065534308552742,0.314814031124115,-0.3050491511821747,0.28992098569869995,-0.03109632432460785,0.08092763274908066,0.3093985617160797,0.6843696236610413,1.603800654411316,1.5009700059890747,-1.4785231351852417,-1.6869628429412842,-1.6329079866409302,-1.7946245670318604
56,0.3151291608810425,-0.3566042184829712,0.2865205407142639,0.9477396011352539,0.0009835625533014536,-0.062382981181144714,0.3128850758075714,-0.30004245042800903,0.28973856568336487,-0.035937704145908356,0.07547341287136078,0.3193659782409668,0.6551878452301025,1.5853664875030518,1.4843873977661133,-1.4861139059066772,-1.6729809045791626,-1.6058024168014526,-1.7726970911026
57,0.3178642690181732,-0.35575830936431885,0.2884424030780792,0.948562741279602,0.0012142483610659838,-0.05935819447040558,0.31097251176834106,-0.29482728242874146,0.29015257954597473,-0.04040949046611786,0.07056332379579544,0.32919740676879883,0.6264811158180237,1.5676475763320923,1.4684584140777588,-1.4936188459396362,-1.6589789390563965,-1.579060673713684,-1.7511727809906006
58,0.32062241435050964,-0.35491129755973816,0.2902502715587616,0.9493591785430908,0.001326047582551837,-0.05647461861371994,0.3090730905532837,-0.2894458770751953,0.29146233201026917,-0.04437766224145889,0.06611546128988266,0.3386770486831665,0.5989630818367004,1.5505796670913696,1.453378438949585,-1.5008430480957031,-1.645314335823059,-1.5526942014694214,-1.7301570177078247
59,0.3234039843082428,-0.3540634214878082,0.291946679353714,0.9501299858093262,0.001326781464740634,-0.0537346787750721,0.3071870505809784,-0.28392651677131653,0.2938182055950165,-0.04801124706864357,0.06216656416654587,0.3475877642631531,0.5732104182243347,1.5342789888381958,1.4390228986740112,-1.507610559463501,-1.632314920425415,-1.5267369747161865,-1.709613561630249
60,0.32620903849601746,-0.353214293718338,0.29353147745132446,0.9508769512176514,0.0012392314383760095,-0.05114341154694557,0.305312842130661,-0.2783360183238983,0.2972533404827118,-0.05128411203622818,0.05858737602829933,0.3555578589439392,0.5497856140136719,1.5187190771102905,1.4255554676055908,-1.5136890411376953,-1.6203393936157227,-1.501189947128296,-1.689622163772583
61,0.3290381133556366,-0.3523639142513275,0.2950080633163452,0.9516016244888306,0.0010930667631328106,-0.04869641363620758,0.3034500181674957,-0.2726546823978424,0.30169478058815,-0.05435175821185112,0.05537642166018486,0.36256980895996094,0.5292629599571228,1.503931999206543,1.4128766059875488,-1.5187537670135498,-1.6097774505615234,-1.4760855436325073,-1.6701704263687134
