step,tau_0,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,vel_0,vel_1,vel_2,vel_3,vel_4,vel_5,vel_6,vel_7,vel_8,vel_9,vel_10,vel_11,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11
30,1.5847885608673096,-2.0120556354522705,-1.8640457391738892,1.3528190851211548,3.2059719562530518,-1.2807148694992065,-0.7535520195960999,-0.32825762033462524,10.87801742553711,3.2568681240081787,14.997611999511719,13.199339866638184,-0.7291874885559082,0.9826563596725464,0.18495327234268188,1.4169342517852783,-1.084133267402649,-2.0123403072357178,0.7748252153396606,-2.7399864196777344,6.222390174865723,8.499828338623047,3.7918310165405273,5.063276767730713,0.3422115743160248,-0.32545003294944763,-0.40967339277267456,0.21154159307479858,0.6252222657203674,-0.294749915599823,-0.29574692249298096,-0.0836753398180008,3.616762399673462,3.323011636734009,4.834610462188721,4.429600238800049
31,1.0266597270965576,-1.7899278402328491,-1.7165669202804565,0.8853749632835388,2.396512985229492,0.052522800862789154,-2.2858524322509766,0.21226093173027039,10.125432968139648,7.54971170425415,14.59890365600586,12.613945960998535,-0.37428927421569824,-0.3401099145412445,0.1414213329553604,0.9991827607154846,-1.1468251943588257,-2.0722243785858154,0.6518450975418091,-2.8038926124572754,6.224729537963867,7.764231204986572,3.7824132442474365,5.575744152069092,0.12371281534433365,-0.32474467158317566,-0.3198851943016052,0.12482652813196182,0.3564409911632538,0.19590383768081665,-0.6493262052536011,0.1121845692396164,3.305379629135132,2.6521809101104736,4.625394344329834,4.029002666473389
32,1.5104539394378662,-1.8958851099014282,-1.6935302019119263,-0.15098506212234497,0.5894821286201477,3.842251777648926,-3.400022268295288,-1.1592457294464111,9.604589462280273,7.875070095062256,14.374594688415527,11.975574493408203,-0.2637350559234619,-1.2866910696029663,0.5116822719573975,1.9785244464874268,-1.1361991167068481,-0.9497798085212708,0.46874722838401794,-2.9689738750457764,6.119904518127441,7.336716651916504,3.903704881668091,5.259237289428711,0.36437878012657166,-0.4091019630432129,-0.3349582552909851,-0.17267060279846191,-0.11916951835155487,1.2182626724243164,-0.8204179406166077,-0.45345014333724976,3.05108380317688,2.8354837894439697,4.525951862335205,4.053160667419434
33,0.8152928352355957,-1.86366605758667,-1.0962719917297363,-0.8514969348907471,-0.4806453585624695,3.626884937286377,-3.911975860595703,-1.1515930891036987,9.804117202758789,7.7538652420043945,13.997673988342285,12.199556350708008,-0.010488731786608696,-1.158862590789795,0.3712224066257477,1.2829334735870361,-1.3499959707260132,-1.4655851125717163,0.38787370920181274,-3.2097716331481934,6.418313980102539,8.09122371673584,3.9869437217712402,6.015180587768555,0.07048872858285904,-0.3942115306854248,-0.1346045583486557,-0.24706900119781494,-0.2424277514219284,0.6977594494819641,-0.8493973612785339,-0.25567954778671265,3.297621250152588,2.596876859664917,4.364743232727051,4.095056056976318
34,0.6063953638076782,-1.6058989763259888,-1.212460994720459,-1.188881278038025,-0.8450823426246643,2.648491144180298,-4.063213348388672,-1.7297885417938232,9.585685729980469,6.897107124328613,13.766932487487793,11.36914348602295,0.14741060137748718,-0.8464069962501526,0.8327145576477051,2.4347355365753174,-1.4403009414672852,-1.6717743873596191,0.05912721902132034,-3.225513219833374,6.569863319396973,8.315776824951172,4.319692134857178,5.583515167236328,0.09431252628564835,-0.2975456714630127,-0.25575581192970276,-0.2738723158836365,-0.22850124537944794,0.37383466958999634,-0.8321630954742432,-0.476701557636261,3.252746343612671,2.4145779609680176,4.3194050788879395,3.9181573390960693
35,0.029497336596250534,-1.7124229669570923,-0.8373333215713501,-1.2591415643692017,-1.3369418382644653,1.439316987991333,-4.4847798347473145,-1.3628519773483276,9.480508804321289,6.328830718994141,13.149637222290039,11.500523567199707,0.29868313670158386,-0.7821211814880371,0.6042169332504272,1.4669294357299805,-1.7341619729995728,-1.856027603149414,-0.0489814430475235,-3.646299123764038,6.938141822814941,8.529617309570312,4.388659477233887,6.495287895202637,-0.07094909995794296,-0.3653636574745178,-0.11192654073238373,-0.23646655678749084,-0.35072436928749084,0.11781596392393112,-0.9706966280937195,-0.2508769631385803,3.256366014480591,2.2112059593200684,4.085593223571777,3.805776596069336
36,-0.11060988157987595,-1.3911303281784058,-0.8857383131980896,-1.410058856010437,-1.4063713550567627,0.22619163990020752,-4.392271518707275,-1.762222409248352,9.1526460647583,5.5778608322143555,12.943049430847168,10.506196975708008,0.43730857968330383,-0.4798530042171478,1.0589622259140015,2.56809401512146,-1.860474705696106,-2.2127528190612793,-0.45752155780792236,-3.6460065841674805,7.109703063964844,8.814489364624023,4.781906604766846,6.089109420776367,-0.04046102613210678,-0.24136333167552948,-0.18088635802268982,-0.2932356297969818,-0.31068459153175354,-0.11081347614526749,-0.8798130750656128,-0.46637552976608276,3.201277017593384,1.8880759477615356,4.071694850921631,3.6410086154937744
37,-0.7463556528091431,-1.4762439727783203,-0.5161387324333191,-1.3975592851638794,-1.7633349895477295,-0.5996686220169067,-4.665106296539307,-1.490342140197754,9.026689529418945,4.711415767669678,12.318446159362793,10.567741394042969,0.5578360557556152,-0.46487757563591003,0.7925344705581665,1.6086540222167969,-2.1729702949523926,-2.3204894065856934,-0.5912789702415466,-4.1181321144104,7.487856864929199,9.01855182647705,4.861844539642334,7.001801013946533,-0.23080477118492126,-0.3100699484348297,-0.05042661726474762,-0.25019657611846924,-0.42870721220970154,-0.2443772554397583,-1.0076040029525757,-0.29829949140548706,3.2179696559906006,1.5620265007019043,3.8704874515533447,3.5257935523986816
38,-1.0196058750152588,-1.1516493558883667,-0.5588128566741943,-1.394486665725708,-1.664212703704834,-1.7043622732162476,-4.413699150085449,-1.8105515241622925,8.797874450683594,3.4155890941619873,12.156421661376953,9.607418060302734,0.6640293598175049,-0.24589554965496063,1.2110464572906494,2.5845508575439453,-2.3399291038513184,-2.7553181648254395,-1.0455129146575928,-4.1160664558410645,7.684187412261963,9.472726821899414,5.286946773529053,6.649354457855225,-0.23579314351081848,-0.18998707830905914,-0.11503557860851288,-0.2698504626750946,-0.3479342758655548,-0.5315316915512085,-0.8792122006416321,-0.4746825098991394,3.2485525608062744,0.960646390914917,3.888211250305176,3.3777732849121094
39,-1.8245477676391602,-1.012357234954834,-0.33645913004875183,-1.2333779335021973,-1.744164228439331,-2.7602925300598145,-4.389555931091309,-1.5888234376907349,8.823464393615723,1.630655288696289,11.612939834594727,9.543465614318848,0.6992645859718323,-0.2521831691265106,0.8959499001502991,1.6392507553100586,-2.6432907581329346,-2.85345721244812,-1.2536073923110962,-4.604841232299805,8.020747184753418,9.52043342590332,5.420614719390869,7.517148494720459,-0.4630739986896515,-0.18436433374881744,-0.03521893918514252,-0.20224186778068542,-0.3921409547328949,-0.7734859585762024,-0.9274037480354309,-0.3343951106071472,3.37630295753479,0.20249731838703156,3.75175404548645,3.2111196517944336
40,-2.453568696975708,-0.43581265211105347,-0.5560658574104309,-0.9051503539085388,-1.3793715238571167,-4.36679744720459,-3.806462287902832,-1.7513056993484497,8.8326416015625,-1.7185957431793213,11.495854377746582,8.552713394165039,0.6707882881164551,-0.3224731981754303,1.132849097251892,2.315842390060425,-2.8232483863830566,-3.973980188369751,-1.7789576053619385,-4.649355411529541,8.125726699829102,9.045884132385254,5.869438648223877,7.221782207489014,-0.5639565587043762,-0.010405557230114937,-0.13691015541553497,-0.13472437858581543,-0.2521391212940216,-1.230265736579895,-0.7232822179794312,-0.44513195753097534,3.5460586547851562,-0.8081936240196228,3.8081533908843994,3.008293628692627
