step,bpx,bpy,bpz,bqw,bqx,bqy,bqz,q:FL_hip_joint,q:FR_hip_joint,q:RL_hip_joint,q:RR_hip_joint,q:FL_thigh_joint,q:FR_thigh_joint,q:RL_thigh_joint,q:RR_thigh_joint,q:FL_calf_joint,q:FR_calf_joint,q:RL_calf_joint,q:RR_calf_joint
59,7.445484638214111,-15.85983943939209,0.18663132190704346,0.9922751188278198,0.0046021342277526855,-0.004983915481716394,-0.12387189269065857,0.1840173900127411,0.17617686092853546,-0.03163119778037071,-0.20139330625534058,0.7751042246818542,0.8651944398880005,0.9846057295799255,0.6290233731269836,-1.6284339427947998,-1.4702701568603516,-1.5448483228683472,-1.557782530784607
60,7.445550918579102,-15.860329627990723,0.18720340728759766,0.9920918345451355,0.005522295366972685,-0.0040143933147192,-0.12532803416252136,0.17325277626514435,0.18183816969394684,-0.028019441291689873,-0.21070116758346558,0.745815098285675,0.8546532988548279,0.9798434376716614,0.6154593825340271,-1.710593581199646,-1.4161955118179321,-1.5346266031265259,-1.54694664478302
61,7.445638656616211,-15.86082935333252,0.18758605420589447,0.9919090270996094,0.006704757921397686,-0.0033822834957391024,-0.12672826647758484,0.15540802478790283,0.1822664439678192,-0.025684282183647156,-0.21845577657222748,0.7124837040901184,0.8596615791320801,0.9802958965301514,0.6045108437538147,-1.7867059707641602,-1.4228379726409912,-1.5224138498306274,-1.5378988981246948
62,7.445713520050049,-15.861344337463379,0.18803271651268005,0.9917147755622864,0.007602430414408445,-0.0035167145542800426,-0.12818670272827148,0.13526172935962677,0.18281830847263336,-0.024221234023571014,-0.22508633136749268,0.671913206577301,0.8601014018058777,0.9827299118041992,0.5972805619239807,-1.819933295249939,-1.4232209920883179,-1.5000008344650269,-1.5274109840393066
63,7.44578218460083,-15.861899375915527,0.1885666847229004,0.9914973378181458,0.008205302990972996,-0.004328337498009205,-0.12979656457901,0.11984463036060333,0.18394197523593903,-0.026719512417912483,-0.22853033244609833,0.632172703742981,0.8584754467010498,0.9833096265792847,0.5918034315109253,-1.7781009674072266,-1.418212652206421,-1.4699784517288208,-1.5109598636627197
64,7.445928573608398,-15.86244010925293,0.18894803524017334,0.9912704825401306,0.00852962676435709,-0.005256418604403734,-0.13146260380744934,0.109553262591362,0.18361760675907135,-0.029811177402734756,-0.2276909500360489,0.6086670756340027,0.8574082255363464,0.9826937317848206,0.5866763591766357,-1.71255362033844,-1.4117146730422974,-1.4619660377502441,-1.4867998361587524
65,7.446094036102295,-15.862977981567383,0.1892070174217224,0.9910200834274292,0.008609126321971416,-0.006283233407884836,-0.13328760862350464,0.1022094115614891,0.18581916391849518,-0.031901825219392776,-0.2282143384218216,0.5915297269821167,0.8571539521217346,0.9872905015945435,0.5870659947395325,-1.6301324367523193,-1.407619595527649,-1.4623960256576538,-1.4860559701919556
66,7.446296215057373,-15.86350154876709,0.18930475413799286,0.9907551407814026,0.008358955383300781,-0.007063037250190973,-0.1352202296257019,0.09665565937757492,0.1886454075574875,-0.03356572240591049,-0.2284971922636032,0.583859384059906,0.8573146462440491,0.9925509691238403,0.587346613407135,-1.5454961061477661,-1.404953122138977,-1.464046597480774,-1.4864635467529297
67,7.446522235870361,-15.863966941833496,0.1892007291316986,0.9905035495758057,0.007927769795060158,-0.0075605446472764015,-0.13705040514469147,0.10011956095695496,0.19195711612701416,-0.03484286367893219,-0.22845561802387238,0.5761202573776245,0.8583145141601562,0.9974893927574158,0.5875457525253296,-1.5279327630996704,-1.404290795326233,-1.466043472290039,-1.4873725175857544
68,7.4467244148254395,-15.86442756652832,0.1891792267560959,0.9902411103248596,0.007038664538413286,-0.008481033146381378,-0.13892880082130432,0.10682915896177292,0.19598513841629028,-0.03546071797609329,-0.22770798206329346,0.5817689299583435,0.8588175177574158,1.0041239261627197,0.5886423587799072,-1.5285652875900269,-1.401310920715332,-1.4692050218582153,-1.488647222518921
69,7.446890354156494,-15.864866256713867,0.18930360674858093,0.9899661540985107,0.005747267045080662,-0.009867251850664616,-0.14084215462207794,0.11259470134973526,0.20048320293426514,-0.03552117198705673,-0.2263374924659729,0.5845127105712891,0.8588016033172607,1.0121439695358276,0.5906124711036682,-1.5217796564102173,-1.395755410194397,-1.4729621410369873,-1.4899710416793823
70,7.4470391273498535,-15.865303993225098,0.18948152661323547,0.9896723031997681,0.003999692853540182,-0.011244336143136024,-0.14285100996494293,0.11960074305534363,0.20216761529445648,-0.034918345510959625,-0.2241012006998062,0.5875014662742615,0.8559083342552185,1.0204169750213623,0.5921692848205566,-1.5150885581970215,-1.387291431427002,-1.4768998622894287,-1.4906545877456665
71,7.447186470031738,-15.86575698852539,0.1896899789571762,0.9893568158149719,0.002053748117759824,-0.012679711915552616,-0.14494198560714722,0.1269463300704956,0.20020559430122375,-0.03403211385011673,-0.22151759266853333,0.5905852913856506,0.8519929647445679,1.0289525985717773,0.5938233137130737,-1.508110523223877,-1.3752821683883667,-1.4807761907577515,-1.4912607669830322
72,7.447339057922363,-15.866232872009277,0.18995507061481476,0.9890130758285522,-0.000194485648535192,-0.014098565094172955,-0.147153839468956,0.13512727618217468,0.19719839096069336,-0.03276322782039642,-0.21835102140903473,0.5934401154518127,0.8474554419517517,1.0377826690673828,0.5951620936393738,-1.5001285076141357,-1.3602492809295654,-1.484744906425476,-1.4912604093551636
